"type","name","res_id","src","value "
"model","account.account,name",3675,"Figuerola (nous projectes",
"model","account.account,name",3676,"Icmm-csic",
"model","account.account,name",5855,"Hispa-renting, sa",
"model","account.account,name",3677,"Hispa-renting, sa",
"model","account.account,name",5856,"Leco instrumentos, sa",
"model","account.account,name",3678,"Leco instrumentos, s.a.",
"model","account.account,name",5857,"Joan guasch belles",
"model","account.account,name",5858,"Gravats edes, sl",
"model","account.account,name",3679,"Gravats edes, sl",
"model","account.account,name",5859,"Munell isidro pere",
"model","account.account,name",3680,"Munell isidro pere",
"model","account.account,name",5860,"Tnt express worldwido (sp",
"model","account.account,name",3681,"Tnt express worldwido (sp",
"model","account.account,name",5861,"Tapizados nova, s.c.p.",
"model","account.account,name",3682,"Tapizados nova, s.c.p.",
"model","account.account,name",5862,"Wolfram, sa",
"model","account.account,name",3683,"Wolfram, sa",
"model","account.account,name",5863,"Resodur, s.c.p.",
"model","account.account,name",3684,"Resodur, s.c.p.",
"model","account.account,name",5864,"Rhenus ihg iberica, sa",
"model","account.account,name",3685,"Rhenus ihg iberica, sa",
"model","account.account,name",5865,"Bansabadell leasing efc s",
"model","account.account,name",3686,"Bansabadell leasing efc s",
"model","account.account,name",5866,"Lictel, sl",
"model","account.account,name",3687,"Lictel,sl",
"model","account.account,name",5867,"Universidad politec.de va",
"model","account.account,name",3688,"Universidad politec.de va",
"model","account.account,name",5868,"Telstar industrial, sl",
"model","account.account,name",3689,"Telstar industrial, sl",
"model","account.account,name",5869,"Chemetall hispania, sa",
"model","account.account,name",3690,"Chemetall hispania, sa",
"model","account.account,name",5870,"Bonsai technologies group",
"model","account.account,name",3691,"Bonsai technologies group",
"model","account.account,name",5871,"Masterfot, sl (cash & car",
"model","account.account,name",3692,"Masterfot, sl (cash & car",
"model","account.account,name",5872,"Red elite de electrodomes",
"model","account.account,name",3693,"Red elite de electrodomes",
"model","account.account,name",5873,"Rodi metro, s.l.u.",
"model","account.account,name",3694,"Rodi metro, s.l.u.",
"model","account.account,name",5874,"Jose luis rodriguez gomez",
"model","account.account,name",3695,"Jose luis rodriguez gomez",
"model","account.account,name",5875,"Tecmicro, sa",
"model","account.account,name",3696,"Tecmicro, sa",
"model","account.account,name",5876,"Jaume & santi, sl",
"model","account.account,name",3697,"Jaume & santi, sl",
"model","account.account,name",5877,"Bigas grup, s.l.u.",
"model","account.account,name",3698,"Bigas grup, s.l.u.",
"model","account.account,name",5878,"Frenos sauleda, sa",
"model","account.account,name",3699,"Frenos sauleda, sa",
"model","account.account,name",5879,"Banco de sabadell, sa 237",
"model","account.account,name",3700,"Banco de sabadell, sa 237",
"model","account.account,name",5880,"Vinca equipos indust. sa",
"model","account.account,name",3701,"Vinca equipos indust. sa",
"model","account.account,name",5881,"Limpiezas muñoz, sl",
"model","account.account,name",3702,"Limpiezas muñoz, sl",
"model","account.account,name",5882,"Egara motor, sa",
"model","account.account,name",3703,"Egara motor, sa",
"model","account.account,name",5883,"Gradicosa, sl",
"model","account.account,name",3704,"Gradicosa, sl",
"model","account.account,name",5884,"Materias primas abrasivas",
"model","account.account,name",3705,"Materias primas abrasivas",
"model","account.account,name",5885,"Bansabadell leasing,sa 46",
"model","account.account,name",3706,"Bansabadell leasing,sa 46",
"model","account.account,name",5886,"Dicomsa merchant, sa",
"model","account.account,name",3707,"Dicomsa merchant, sa",
"model","account.account,name",5887,"Marcil, sa",
"model","account.account,name",3708,"Marcil, sa",
"model","account.account,name",5888,"Eurobossa,sl",
"model","account.account,name",3709,"Eurobossa,sl",
"model","account.account,name",5889,"Godo costa antonio (fotog",
"model","account.account,name",3710,"Godo costa antonio",
"model","account.account,name",5890,"Sarsa valles, sa",
"model","account.account,name",3711,"Sarsa valles, sa",
"model","account.account,name",5891,"Herrero alvarez francisco",
"model","account.account,name",3712,"Herrero alvarez francisco",
"model","account.account,name",5892,"Telefonica data españa, s",
"model","account.account,name",3713,"Telefonica data españa, s",
"model","account.account,name",5893,"Proveedores (c.e.e.)",
"model","account.account,name",3714,"Proveedores (c.e.e.)",
"model","account.account,name",5894,"La resistance r.d.",
"model","account.account,name",3715,"Adifor, s.a.r.l.",
"model","account.account,name",5895,"Hydromecanique et frottem",
"model","account.account,name",3716,"Fenwick",
"model","account.account,name",5896,"Driver-harris,s.a.",
"model","account.account,name",3717,"Sogedoc, sa",
"model","account.account,name",5897,"Sep,sa",
"model","account.account,name",3718,"Loire industrie",
"model","account.account,name",5898,"Entreprises et techniques",
"model","account.account,name",3719,"Federal technics,sa",
"model","account.account,name",5899,"Prodipe,sarl",
"model","account.account,name",3720,"Elit, sa",
"model","account.account,name",5900,"Plansee",
"model","account.account,name",3721,"Plansee aktiengesellschaf",
"model","account.account,name",5901,"Elektroschmelzwerk ",
"model","account.account,name",3722,"Fg inox, sa",
"model","account.account,name",5902,"Mancelle de fonderie",
"model","account.account,name",3723,"Torralvo freres, s.a.r.l.",
"model","account.account,name",5903,"Aston university",
"model","account.account,name",3724,"C2ai, s.a.r.l.",
"model","account.account,name",5904,"Fours industriels b.m.i.",
"model","account.account,name",3725,"Kanthal, s.a.",
"model","account.account,name",5905,"Mpa industrie",
"model","account.account,name",3726,"Fisher-rosemount,sa",
"model","account.account,name",5906,"Pyc edition/trait.thermiq",
"model","account.account,name",3727,"Isnard, s.a.s.",
"model","account.account,name",5907,"American technical",
"model","account.account,name",3728,"Leybold vakuum gmbh",
"model","account.account,name",5908,"Carwin continuous ltd.",
"model","account.account,name",3729,"Chaudronnerie fine de la ",
"model","account.account,name",5909,"Assoc.tec.trait.thermique",
"model","account.account,name",3730,"Zellweger analytics",
"model","account.account,name",5910,"Ipsen international gmbh",
"model","account.account,name",3731,"Ipsen international gmbh",
"model","account.account,name",5911,"Technical stand.serv.ltd.",
"model","account.account,name",3732,"Omicron technologies, s.a",
"model","account.account,name",5912,"Cetim",
"model","account.account,name",3733,"Mpa industrie,sa",
"model","account.account,name",5913,"Convent international",
"model","account.account,name",3734,"Convent international",
"model","account.account,name",5914,"Techniques de l'ingenieur",
"model","account.account,name",3735,"Cta, sa",
"model","account.account,name",5915,"Verschleiss schutz techni",
"model","account.account,name",3736,"Fraunhofer gesellschaft",
"model","account.account,name",5916,"Trattamenti termici nervi",
"model","account.account,name",3737,"Barneoud-rousset",
"model","account.account,name",5917,"01direct, srl",
"model","account.account,name",5918,"Vide express-pusignan",
"model","account.account,name",5919,"Snecma moteurs,sa",
"model","account.account,name",5920,"Millennium inorganic",
"model","account.account,name",5921,"Trocellen, gmbh",
"model","account.account,name",5922,"Meta france",
"model","account.account,name",5923,"Fraunhofer teg",
"model","account.account,name",5924,"Carl gommann kg",
"model","account.account,name",5925,"Wheels logistica, lda.",
"model","account.account,name",5926,"Dmv chimie sarl",
"model","account.account,name",5927,"Bm chimie, s.a.",
"model","account.account,name",5928,"Fortor,sas",
"model","account.account,name",5929,"American technical",
"model","account.account,name",5930,"Cronite castings limited",
"model","account.account,name",5931,"Detec nederland b.v.",
"model","account.account,name",5932,"Ionbond icc paris",
"model","account.account,name",5933,"Abiscam lda.",
"model","account.account,name",5934,"Gfe metalle und ",
"model","account.account,name",3738,"Gfe metalle and materiali",
"model","account.account,name",5935,"Leybold vacuum gmbh",
"model","account.account,name",5936,"Land instruments int.ltd,",
"model","account.account,name",5937,"Across europe sarl",
"model","account.account,name",5938,"Rd technologies,sas",
"model","account.account,name",5939,"Harald pihl ab",
"model","account.account,name",5940,"A.t.c.i.",
"model","account.account,name",1669,"Proveedores pesetas (larg",
"model","account.account,name",1670,"Proveedores moneda extr.",
"model","account.account,name",1671,"Proveedores moneda extr.",
"model","account.account,name",1672,"Proveedores fras.pendient",
"model","account.account,name",1673,"Proveedores efectos pagar",
"model","account.account,name",1674,"Proveedores efectos pagar",
"model","account.account,name",1675,"Proveedores efectos pagar",
"model","account.account,name",1676,"Cuentas proveedores, emp.",
"model","account.account,name",1677,"Cuenta proveed.,pesetas,",
"model","account.account,name",1678,"Provision efectos a pagar",
"model","account.account,name",1679,"Cuenta proveed.ptas.,larg",
"model","account.account,name",1680,"Cuenta proveed.m.ext.larg",
"model","account.account,name",1681,"Cuenta proveed.m.ext. cor",
"model","account.account,name",1682,"Envases decolver prov.",
"model","account.account,name",1683,"Provision fras.pdtes.",
"model","account.account,name",1684,"Ctas.proveedores, emp.",
"model","account.account,name",1685,"Cuenta proveed.ptas.corto",
"model","account.account,name",1686,"Provision efectos a pagar",
"model","account.account,name",1687,"Cuenta proveed.ptas largo",
"model","account.account,name",1688,"Cuenta proveed.m.ext.larg",
"model","account.account,name",1689,"Cuenta proveed.m.ext.cort",
"model","account.account,name",1690,"Envases devolver prov. (a",
"model","account.account,name",1691,"Proveedores fras.ptes.",
"model","account.account,name",1692,"Envases devolver proveed.",
"model","account.account,name",1693,"Envases devolver prov.",
"model","account.account,name",1694,"Envases devolver prov.",
"model","account.account,name",5941,"Anticipos a proveedores",
"model","account.account,name",3739,"Anticipos a proveedores",
"model","account.account,name",183,"Anticipos a proveedores",
"model","account.account,name",1695,"Antcipos a proveedores",
"model","account.account,name",1696,"Anticipos proveedores (ot",
"model","account.account,name",3740,"Anticipos proveedores",
"model","account.account,name",3741,"Distribuidora dispositivo",
"model","account.account,name",5942,"Anticipos a proveedores",
"model","account.account,name",184,"Anticipos a proveedores",
"model","account.account,name",3742,"Anticipos a proveedores",
"model","account.account,name",185,"Anticipos a proveedores",
"model","account.account,name",5943,"Anticipo proveedores",
"model","account.account,name",1697,"Anticipo proveedores",
"model","account.account,name",3743,"Anticipo proveedores",
"model","account.account,name",1698,"Anticipos proveedores (gr",
"model","account.account,name",1699,"Anticipos proveedores (as",
"model","account.account,name",5944,"Acreedores varios",
"model","account.account,name",186,"Acreedores varios",
"model","account.account,name",1700,"Acreedores varios",
"model","account.account,name",3744,"Acreedores varios",
"model","account.account,name",5945,"Acreedores prest.servicio",
